S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
39,321,69,30,9,51,91,141,51,45,30,18,18,108,9,18,0,0,68.66666666666667,76.70694594073964,86.5,106.46713107809377,56.77777777777778,43.547618324408916,6.0,8.48528137423857
57,135,27,72,9,93,27,123,39,18,0,9,18,84,9,0,0,0,48.0,42.27055712904669,65.5,41.58425182686349,36.333333333333336,38.5342560443158,0.0,0.0
27,99,36,21,9,60,54,99,18,0,9,0,18,54,18,0,0,0,34.8,31.057366275973884,42.0,29.899832775452108,30.0,30.886890422961002,0.0,0.0
9,9,48,33,0,9,168,117,18,18,84,30,36,51,18,0,0,0,43.2,45.00399982223803,18.0,16.792855623746664,60.0,49.8196748283246,0.0,0.0
9,21,60,33,9,75,177,123,28,18,30,60,36,42,54,0,0,0,51.666666666666664,43.90697236455985,34.5,25.084855989221865,63.111111111111114,49.65983050144351,0.0,0.0
21,57,84,75,27,78,177,102,18,24,30,34,18,87,78,9,0,9,60.666666666666664,42.14525147892966,57.0,24.79919353527449,63.111111111111114,50.35307437252895,6.0,4.242640687119285
42,57,54,51,57,78,129,102,18,105,19,9,36,141,54,9,0,18,63.46666666666667,38.6192813098443,56.5,10.874281585465774,68.11111111111111,48.5076040876169,9.0,7.3484692283495345
81,39,36,9,57,39,54,81,13,117,66,4,36,87,21,0,0,9,49.333333333333336,31.342551835413072,43.5,21.891779278989635,53.22222222222222,35.77639748890252,3.0,4.242640687119285
132,63,57,9,132,39,18,39,21,30,120,0,55,51,9,9,0,0,51.666666666666664,42.36298174376094,72.0,45.760244754590204,38.111111111111114,33.699470633641326,3.0,4.242640687119285
150,18,9,18,204,75,36,39,21,9,75,4,84,60,0,9,0,0,53.46666666666667,56.11044664073012,79.0,74.18894796396563,36.44444444444444,29.21609568223619,3.0,4.242640687119285
237,18,54,9,90,63,18,27,27,9,30,9,66,18,45,0,0,0,48.0,55.706373064488766,78.5,75.92265801458745,27.666666666666668,17.191729277636835,0.0,0.0
207,51,90,18,18,54,18,39,0,15,30,4,27,27,45,0,0,0,42.86666666666667,49.00321984885846,73.0,64.73020933072904,22.77777777777778,14.140389573273808,0.0,0.0
